time,seconds_elapsed,z,y,x
1646037731073995000,36.5229951171875,-1.537961483001709,-1.1891374588012695,-1.7562823295593262
1646037731083992600,36.53299267578125,-1.2996182441711426,-1.335761547088623,-1.496230125427246
1646037731093990000,36.542989990234375,-0.9705877304077148,-1.3883109092712402,-1.2945466041564941
1646037731103987500,36.55298754882813,-0.7764302492141724,-1.4001526832580566,-1.2623910903930664
1646037731113985000,36.56298510742187,-0.6311682462692261,-1.5107769966125488,-1.3073782920837402
1646037731123982600,36.572982666015626,-0.416517972946167,-1.6065921783447266,-1.2684574127197266
1646037731133980400,36.58298046875,0.014241456985473633,-1.6332426071166992,-1.1560726165771484
1646037731143978000,36.59297802734375,0.39918220043182373,-1.6444306373596191,-1.0428314208984375
1646037731153975300,36.60297534179688,0.8780431747436523,-1.6357884407043457,-0.8695964813232422
1646037731163973000,36.61297314453125,1.1106774806976318,-1.5460376739501953,-0.8676619529724121
1646037731173970700,36.622970703125,1.2876518964767456,-1.4481134414672852,-0.9065799713134766
1646037731183968000,36.63296801757812,1.3558686971664429,-1.3354125022888184,-0.9870686531066895
1646037731193965600,36.642965576171875,1.335325837135315,-1.1836729049682617,-1.182873249053955
1646037731203963100,36.65296313476563,1.307262897491455,-1.0357780456542969,-1.3790183067321777
1646037731213961000,36.6629609375,1.2654762268066406,-0.9124374389648438,-1.593712329864502
1646037731223958500,36.67295849609375,1.2379481792449951,-0.8440871238708496,-1.7373595237731934
1646037731233956000,36.6829560546875,1.2931278944015503,-0.873746395111084,-1.905393123626709
1646037731243953700,36.69295361328125,1.3481241464614868,-0.8389005661010742,-2.2224130630493164
1646037731253951000,36.70295092773438,1.3669947385787964,-0.8111538887023926,-2.5512771606445312
1646037731263949800,36.71294970703125,1.444288730621338,-0.8126449584960938,-2.749756336212158
1646037731273947400,36.722947509765625,1.451379418373108,-0.8020286560058594,-2.8267598152160645
1646037731283945000,36.73294506835938,1.415432333946228,-0.8336787223815918,-2.822355270385742
